Date,Commodity Indicator,Product Short Desc,Future/Option,Electronic Volume,Total Volume
4/1/2000,K5,CDD DALLAS F,F,5,5.00
4/1/2000,K8,CDD TUCSON F,F,5,5.00
4/1/2000,K9,CDD DES MOIN F,F,5,5.00
4/1/2000,RU,RUS RUBLE FUT,F,0,4.00
4/1/2000,2S,WKSF-2S-P,O,0,2.00
4/1/2000,DB,BUTTER CALL,O,0,2.00
4/1/2000,JQ,MILK MIDI CALL,O,0,1.00
5/1/2000,ED,EURO DLR FUT,F,"192,535",10261264.00
5/1/2000,ES,EMINI S&P FUT,F,"1,712,455",1716821.00
5/1/2000,SP,S&P 500 FUT,F,"55,242",1684882.00
5/1/2000,ED,EURO DLR PUT,O,670,1274380.00
5/1/2000,ED,EURO DLR CALL,O,"1,215",1199057.00
5/1/2000,NQ,EMINI NASD FUT,F,"744,723",744754.00
5/1/2000,ND,NASDAQ 100 FUT,F,"18,113",462654.00
5/1/2000,E0,1YR MIDCRV CALL,O,0,339470.00
5/1/2000,EC,EURO FX FUT,F,"36,249",320011.00
5/1/2000,48,LV CATTLE FUT,F,0,302001.00
5/1/2000,E0,1YR MIDCRV PUT,O,0,300039.00
5/1/2000,J1,JAPAN YEN FUT,F,"24,317",265785.00
5/1/2000,E1,SWISS FRNC FUT,F,"13,932",247653.00
5/1/2000,SP,S&P 500 PUT,O,57,218270.00
5/1/2000,LN,LEAN HOGS FUT,F,0,218222.00
5/1/2000,C1,CANADA DLR FUT,F,"6,614",162780.00
5/1/2000,BP,BRIT PND FUT,F,"14,212",133307.00
5/1/2000,SP,S&P 500 CALL,O,0,127145.00
5/1/2000,MP,MEX PESO FUT,F,36,98901.00
5/1/2000,GI,GSCI FUT,F,0,96501.00
5/1/2000,EY,EUROYEN FUT,F,0,95997.00
5/1/2000,EM,1-MTH EURODLR F,F,752,64078.00
5/1/2000,XH,ND AFLEX CALL,O,0,59220.00
5/1/2000,62,FDR CATTLE FUT,F,0,57664.00
5/1/2000,56,FRZ PK BLY FUT,F,0,40311.00
5/1/2000,AD,AUST DLR FUT,F,"5,044",39338.00
5/1/2000,NK,NIKKEI ($) FUT,F,0,38785.00
5/1/2000,RL,RUSS 2000 FUT,F,167,35179.00
5/1/2000,EC,EURO FX CALL,O,0,23909.00
5/1/2000,48,LV CATTLE CALL,O,0,21855.00
5/1/2000,LB,LUMBER FUT,F,0,21003.00
5/1/2000,MD,S&P 400MID FUT,F,9,19863.00
5/1/2000,48,LV CATTLE PUT,O,0,19029.00
5/1/2000,J1,JAPAN YEN CALL,O,0,16692.00
5/1/2000,J1,JAPAN YEN PUT,O,0,16432.00
5/1/2000,XP,SP AFLEX PUT,O,0,12935.00
5/1/2000,LN,LEAN HOGS PUT,O,0,11438.00
5/1/2000,BP,BRIT PND CALL,O,0,10643.00
5/1/2000,BP,BRIT PND PUT,O,0,10083.00
5/1/2000,ND,NASDAQ 100 PUT,O,0,9852.00
5/1/2000,EC,EURO FX PUT,O,0,9701.00
5/1/2000,62,FDR CATTLE PUT,O,0,8981.00
5/1/2000,LN,LEAN HOGS CALL,O,0,7319.00
5/1/2000,E2,2YR MIDCRV CALL,O,0,7125.00
5/1/2000,E1,SWISS FRNC CALL,O,1,6783.00
5/1/2000,XH,ND AFLEX PUT,O,0,4460.00
5/1/2000,62,FDR CATTLE CALL,O,0,4362.00
5/1/2000,E2,2YR MIDCRV PUT,O,0,3775.00
5/1/2000,ND,NASDAQ 100 CALL,O,0,3751.00
5/1/2000,E1,SWISS FRNC PUT,O,0,3000.00
5/1/2000,56,FRZ PK BLY PUT,O,0,2858.00
5/1/2000,DA,MILK FUT,F,0,2808.00
5/1/2000,RA,S AFR RAND FUT,F,0,2725.00
5/1/2000,NE,NEW ZEALND FUT,F,0,2465.00
5/1/2000,C1,CANADA DLR CALL,O,0,2452.00
5/1/2000,C1,CANADA DLR PUT,O,1,2410.00
5/1/2000,56,FRZ PK BLY CALL,O,0,1739.00
5/1/2000,EY,EUROYEN PUT,O,0,1444.00
5/1/2000,E7,EMINI EURFX FUT,F,"1,410",1410.00
5/1/2000,RY,EC/JY CROSS RT,F,0,1379.00
5/1/2000,ES,EMINI S&P CALL,O,"1,075",1075.00
5/1/2000,LB,LUMBER CALL,O,0,1034.00
5/1/2000,F5,5Y AGENCY FUT,F,0,1030.00
5/1/2000,EL,EUROYEN LIB FUT,F,0,1007.00
5/1/2000,SG,S&P GROWTH FUT,F,0,908.00
5/1/2000,XP,SP AFLEX CALL,O,0,816.00
5/1/2000,T1,90D TBILL FUT,F,0,789.00
5/1/2000,F0,10Y AGENCY FUT,F,0,787.00
5/1/2000,J7,EMINI J YEN FUT,F,764,764.00
5/1/2000,SU,S&P VALUE FUT,F,0,697.00
5/1/2000,ES,EMINI S&P PUT,O,618,618.00
5/1/2000,DB,BUTTER FUT,F,0,570.00
5/1/2000,4B,WKBP-4B-C,O,0,400.00
5/1/2000,4B,WKBP-4B-P,O,0,400.00
5/1/2000,LB,LUMBER PUT,O,0,371.00
5/1/2000,AD,AUST DLR CALL,O,0,357.00
5/1/2000,DA,MILK CALL,O,0,327.00
5/1/2000,DA,MILK PUT,O,0,281.00
5/1/2000,EM,1-MTH EURODLR C,O,0,275.00
5/1/2000,EM,1-MTH EURODLR P,O,0,275.00
5/1/2000,MP,MEX PESO PUT,O,0,255.00
5/1/2000,MP,MEX PESO CALL,O,0,228.00
5/1/2000,2X,WKEC-2X-C,O,0,217.00
5/1/2000,4J,WKJY-4J-P,O,0,204.00
5/1/2000,EY,EUROYEN CALL,O,0,178.00
5/1/2000,3X,WKEC-3X-P,O,0,165.00
5/1/2000,XN,NK AFLEX PUT,O,0,140.00
5/1/2000,MD,S&P 400MID CALL,O,0,116.00
5/1/2000,2J,WKJY-2J-C,O,0,115.00
5/1/2000,GI,GSCI PUT,O,0,115.00
5/1/2000,XU,RL AFLEX PUT,O,0,110.00
5/1/2000,GI,GSCI CALL,O,0,100.00
5/1/2000,NK,NIKKEI ($) CALL,O,0,91.00
5/1/2000,XU,RL AFLEX CALL,O,0,89.00
5/1/2000,AD,AUST DLR PUT,O,0,84.00
5/1/2000,DB,BUTTER CALL,O,0,72.00
5/1/2000,DB,BUTTER PUT,O,0,68.00
5/1/2000,3S,WKSF-3S-P,O,0,67.00
5/1/2000,MD,S&P 400MID PUT,O,0,63.00
5/1/2000,3J,WKJY-3J-P,O,0,61.00
5/1/2000,1J,WKJY-1J-C,O,0,60.00
5/1/2000,RL,RUSS 2000 PUT,O,0,59.00
5/1/2000,RL,RUSS 2000 CALL,O,0,55.00
5/1/2000,2S,WKSF-2S-C,O,0,52.00
5/1/2000,4S,WKSF-4S-P,O,0,52.00
5/1/2000,NK,NIKKEI ($) PUT,O,0,49.00
5/1/2000,4J,WKJY-4J-C,O,0,47.00
5/1/2000,4X,WKEC-4X-C,O,0,47.00
5/1/2000,2S,WKSF-2S-P,O,0,46.00
5/1/2000,4X,WKEC-4X-P,O,0,45.00
5/1/2000,XZ,MD AFLEX CALL,O,0,33.00
5/1/2000,XN,NK AFLEX CALL,O,0,30.00
5/1/2000,1S,WKSF-1S-P,O,0,28.00
5/1/2000,2J,WKJY-2J-P,O,0,20.00
5/1/2000,3C,WKCD-3C-P,O,0,20.00
5/1/2000,4C,WKCD-4C-P,O,0,20.00
5/1/2000,YP,SP EFLEX CALL,O,0,20.00
5/1/2000,YP,SP EFLEX PUT,O,0,20.00
5/1/2000,1J,WKJY-1J-P,O,0,19.00
5/1/2000,JQ,MILK MIDI PUT,O,0,19.00
5/1/2000,1X,WKEC-1X-P,O,0,16.00
5/1/2000,BR,BRAZIL RL FUT,F,0,14.00
5/1/2000,1C,WKCD-1C-P,O,0,10.00
5/1/2000,2C,WKCD-2C-P,O,0,10.00
5/1/2000,3J,WKJY-3J-C,O,0,5.00
5/1/2000,K0,CDD LAS VEGAS F,F,5,5.00
5/1/2000,JQ,MILK MIDI CALL,O,0,4.00
5/1/2000,3C,WKCD-3C-C,O,0,2.00
5/1/2000,RF,EC/SF CROSS RT,F,0,2.00
5/1/2000,3X,WKEC-3X-C,O,0,1.00
6/1/2000,ED,EURO DLR FUT,F,"140,543",9792286.00
6/1/2000,SP,S&P 500 FUT,F,"44,063",2225780.00
6/1/2000,ES,EMINI S&P FUT,F,"1,544,296",1546116.00
6/1/2000,ED,EURO DLR PUT,O,"1,825",1009787.00
6/1/2000,ED,EURO DLR CALL,O,700,770410.00
6/1/2000,NQ,EMINI NASD FUT,F,"755,276",755276.00
6/1/2000,ND,NASDAQ 100 FUT,F,"11,698",427099.00
6/1/2000,J1,JAPAN YEN FUT,F,"37,802",408697.00
6/1/2000,EC,EURO FX FUT,F,"30,583",380636.00
6/1/2000,C1,CANADA DLR FUT,F,"6,732",310194.00
6/1/2000,E1,SWISS FRNC FUT,F,"11,004",299853.00
6/1/2000,E0,1YR MIDCRV PUT,O,0,299662.00
6/1/2000,48,LV CATTLE FUT,F,0,244755.00
6/1/2000,LN,LEAN HOGS FUT,F,0,235036.00
6/1/2000,BP,BRIT PND FUT,F,"15,561",226099.00
6/1/2000,E0,1YR MIDCRV CALL,O,100,217540.00
6/1/2000,SP,S&P 500 PUT,O,0,145837.00
6/1/2000,MP,MEX PESO FUT,F,18,123630.00
6/1/2000,EY,EUROYEN FUT,F,0,122989.00
6/1/2000,SP,S&P 500 CALL,O,50,113570.00
6/1/2000,AD,AUST DLR FUT,F,"4,489",96567.00
6/1/2000,GI,GSCI FUT,F,0,86307.00
6/1/2000,EM,1-MTH EURODLR F,F,"1,340",84463.00
6/1/2000,RL,RUSS 2000 FUT,F,8,57739.00
6/1/2000,NK,NIKKEI ($) FUT,F,0,56179.00
6/1/2000,XH,ND AFLEX CALL,O,0,52610.00
6/1/2000,62,FDR CATTLE FUT,F,0,44891.00
6/1/2000,MD,S&P 400MID FUT,F,10,42514.00
6/1/2000,J1,JAPAN YEN CALL,O,0,41038.00
6/1/2000,J1,JAPAN YEN PUT,O,0,32897.00
6/1/2000,56,FRZ PK BLY FUT,F,0,31229.00
6/1/2000,48,LV CATTLE PUT,O,0,20870.00
6/1/2000,48,LV CATTLE CALL,O,0,20048.00
6/1/2000,XP,SP AFLEX PUT,O,0,18976.00
6/1/2000,LB,LUMBER FUT,F,0,18057.00
6/1/2000,EC,EURO FX CALL,O,0,15732.00
6/1/2000,XH,ND AFLEX PUT,O,0,13225.00
6/1/2000,EC,EURO FX PUT,O,0,9524.00
6/1/2000,LN,LEAN HOGS PUT,O,0,9402.00
6/1/2000,BP,BRIT PND CALL,O,0,8780.00
6/1/2000,E1,SWISS FRNC CALL,O,1,8347.00
6/1/2000,BP,BRIT PND PUT,O,0,6711.00
6/1/2000,LN,LEAN HOGS CALL,O,0,6668.00
6/1/2000,62,FDR CATTLE PUT,O,0,6582.00
6/1/2000,SU,S&P VALUE FUT,F,0,5798.00
6/1/2000,E2,2YR MIDCRV PUT,O,0,5625.00
6/1/2000,RA,S AFR RAND FUT,F,0,4426.00
6/1/2000,XP,SP AFLEX CALL,O,0,4107.00
6/1/2000,E2,2YR MIDCRV CALL,O,0,3775.00
6/1/2000,DA,MILK FUT,F,0,3642.00
6/1/2000,SG,S&P GROWTH FUT,F,0,2961.00
6/1/2000,NE,NEW ZEALND FUT,F,0,2890.00
6/1/2000,YP,SP EFLEX CALL,O,0,2840.00
6/1/2000,YP,SP EFLEX PUT,O,0,2840.00
6/1/2000,ND,NASDAQ 100 PUT,O,0,2774.00
6/1/2000,E7,EMINI EURFX FUT,F,"2,713",2713.00
6/1/2000,E1,SWISS FRNC PUT,O,0,2374.00
6/1/2000,C1,CANADA DLR CALL,O,0,2342.00
6/1/2000,C1,CANADA DLR PUT,O,0,1998.00
6/1/2000,62,FDR CATTLE CALL,O,0,1953.00
6/1/2000,56,FRZ PK BLY PUT,O,0,1813.00
6/1/2000,T1,90D TBILL FUT,F,0,1320.00
6/1/2000,LB,LUMBER CALL,O,0,1264.00
6/1/2000,56,FRZ PK BLY CALL,O,0,1181.00
6/1/2000,ND,NASDAQ 100 CALL,O,0,1164.00
6/1/2000,DA,MILK PUT,O,0,766.00
6/1/2000,ES,EMINI S&P PUT,O,732,732.00
6/1/2000,ES,EMINI S&P CALL,O,651,651.00
6/1/2000,EY,EUROYEN PUT,O,0,622.00
6/1/2000,DB,BUTTER FUT,F,0,611.00
6/1/2000,DA,MILK CALL,O,0,599.00
6/1/2000,EL,EUROYEN LIB FUT,F,0,586.00
6/1/2000,J7,EMINI J YEN FUT,F,508,508.00
6/1/2000,EM,1-MTH EURODLR P,O,0,505.00
6/1/2000,MP,MEX PESO PUT,O,0,478.00
6/1/2000,F5,5Y AGENCY FUT,F,0,477.00
6/1/2000,AD,AUST DLR PUT,O,0,423.00
6/1/2000,F0,10Y AGENCY FUT,F,0,399.00
6/1/2000,LB,LUMBER PUT,O,0,303.00
6/1/2000,MP,MEX PESO CALL,O,0,303.00
6/1/2000,XU,RL AFLEX CALL,O,0,289.00
6/1/2000,AD,AUST DLR CALL,O,0,241.00
6/1/2000,4J,WKJY-4J-C,O,0,225.00
6/1/2000,GI,GSCI PUT,O,0,188.00
6/1/2000,RL,RUSS 2000 CALL,O,0,187.00
6/1/2000,5J,WKJY-5J-C,O,0,180.00
6/1/2000,4X,WKEC-4X-P,O,0,146.00
6/1/2000,XN,NK AFLEX PUT,O,0,135.00
6/1/2000,4J,WKJY-4J-P,O,0,130.00
6/1/2000,RY,EC/JY CROSS RT,F,3,114.00
6/1/2000,5J,WKJY-5J-P,O,0,110.00
6/1/2000,1J,WKJY-1J-P,O,0,106.00
6/1/2000,3J,WKJY-3J-C,O,0,100.00
6/1/2000,XU,RL AFLEX PUT,O,0,100.00
6/1/2000,4X,WKEC-4X-C,O,0,88.00
6/1/2000,EY,EUROYEN CALL,O,0,88.00
6/1/2000,3X,WKEC-3X-P,O,0,84.00
6/1/2000,GI,GSCI CALL,O,0,71.00
6/1/2000,NK,NIKKEI ($) PUT,O,0,66.00
6/1/2000,NK,NIKKEI ($) CALL,O,0,63.00
6/1/2000,3S,WKSF-3S-C,O,0,57.00
6/1/2000,XN,NK AFLEX CALL,O,0,50.00
6/1/2000,XZ,MD AFLEX CALL,O,0,46.00
6/1/2000,XZ,MD AFLEX PUT,O,0,45.00
6/1/2000,3X,WKEC-3X-C,O,0,40.00
6/1/2000,5C,WKCD-5C-P,O,0,34.00
6/1/2000,3S,WKSF-3S-P,O,0,33.00
6/1/2000,MD,S&P 400MID CALL,O,0,30.00
6/1/2000,RL,RUSS 2000 PUT,O,0,27.00
6/1/2000,DB,BUTTER CALL,O,0,24.00
6/1/2000,JQ,MILK MIDI PUT,O,0,24.00
6/1/2000,5B,WKBP-5B-C,O,0,20.00
6/1/2000,5B,WKBP-5B-P,O,0,20.00
6/1/2000,BR,BRAZIL RL FUT,F,0,20.00
6/1/2000,4C,WKCD-4C-P,O,0,18.00
6/1/2000,5X,WKEC-5X-P,O,0,16.00
6/1/2000,DB,BUTTER PUT,O,0,12.00
6/1/2000,1X,WKEC-1X-P,O,0,11.00
6/1/2000,1S,WKSF-1S-P,O,0,10.00
6/1/2000,2C,WKCD-2C-P,O,0,10.00
6/1/2000,3C,WKCD-3C-P,O,0,9.00
6/1/2000,RP,EC/BP CROSS RT,F,0,6.00
6/1/2000,RU,RUS RUBLE FUT,F,0,5.00
6/1/2000,5X,WKEC-5X-C,O,0,4.00
6/1/2000,JQ,MILK MIDI CALL,O,0,3.00
6/1/2000,MD,S&P 400MID PUT,O,0,3.00
6/1/2000,5S,WKSF-5S-P,O,0,2.00
6/1/2000,3B,WKBP-3B-C,O,0,1.00
7/1/2000,ED,EURO DLR FUT,F,"119,464",7103429.00
7/1/2000,ES,EMINI S&P FUT,F,"1,329,671",1331672.00
7/1/2000,SP,S&P 500 FUT,F,"34,806",1031046.00
7/1/2000,ED,EURO DLR PUT,O,200,1024787.00
7/1/2000,NQ,EMINI NASD FUT,F,"719,907",719907.00
7/1/2000,ED,EURO DLR CALL,O,300,707374.00
7/1/2000,ND,NASDAQ 100 FUT,F,"11,467",283502.00
7/1/2000,48,LV CATTLE FUT,F,0,236922.00
7/1/2000,J1,JAPAN YEN FUT,F,"24,278",235707.00
7/1/2000,EC,EURO FX FUT,F,"24,910",222387.00
7/1/2000,E1,SWISS FRNC FUT,F,"10,125",197818.00
7/1/2000,E0,1YR MIDCRV CALL,O,0,197236.00
7/1/2000,E0,1YR MIDCRV PUT,O,0,185113.00
7/1/2000,C1,CANADA DLR FUT,F,"5,058",162332.00
7/1/2000,LN,LEAN HOGS FUT,F,0,158701.00
7/1/2000,BP,BRIT PND FUT,F,"11,571",128908.00
7/1/2000,SP,S&P 500 PUT,O,0,113853.00
7/1/2000,SP,S&P 500 CALL,O,2,97316.00
7/1/2000,EY,EUROYEN FUT,F,0,86424.00
7/1/2000,GI,GSCI FUT,F,0,67706.00
7/1/2000,MP,MEX PESO FUT,F,11,57022.00
7/1/2000,EM,1-MTH EURODLR F,F,472,48053.00
7/1/2000,62,FDR CATTLE FUT,F,0,43583.00
7/1/2000,AD,AUST DLR FUT,F,"3,048",34600.00
7/1/2000,XH,ND AFLEX CALL,O,0,32939.00
7/1/2000,RL,RUSS 2000 FUT,F,37,24936.00
7/1/2000,48,LV CATTLE PUT,O,0,24171.00
7/1/2000,56,FRZ PK BLY FUT,F,0,23485.00
7/1/2000,J1,JAPAN YEN PUT,O,0,19724.00
7/1/2000,XH,ND AFLEX PUT,O,0,19400.00
7/1/2000,NK,NIKKEI ($) FUT,F,0,18439.00
7/1/2000,LB,LUMBER FUT,F,0,15672.00
7/1/2000,48,LV CATTLE CALL,O,0,14526.00
7/1/2000,J1,JAPAN YEN CALL,O,0,13983.00
7/1/2000,ND,NASDAQ 100 CALL,O,0,13533.00
7/1/2000,XP,SP AFLEX PUT,O,0,12094.00
7/1/2000,MD,S&P 400MID FUT,F,24,11775.00
7/1/2000,ND,NASDAQ 100 PUT,O,0,11255.00
7/1/2000,EC,EURO FX CALL,O,0,9359.00
7/1/2000,XP,SP AFLEX CALL,O,0,7897.00
7/1/2000,62,FDR CATTLE PUT,O,0,7106.00
7/1/2000,BP,BRIT PND CALL,O,0,6596.00
7/1/2000,LN,LEAN HOGS PUT,O,0,5473.00
7/1/2000,EC,EURO FX PUT,O,0,5123.00
7/1/2000,BP,BRIT PND PUT,O,0,5013.00
7/1/2000,DA,MILK FUT,F,0,4282.00
7/1/2000,LN,LEAN HOGS CALL,O,0,4069.00
7/1/2000,E1,SWISS FRNC CALL,O,0,3607.00
7/1/2000,62,FDR CATTLE CALL,O,0,3233.00
7/1/2000,E2,2YR MIDCRV CALL,O,0,3150.00
7/1/2000,E7,EMINI EURFX FUT,F,"3,048",3048.00
7/1/2000,NE,NEW ZEALND FUT,F,0,1888.00
7/1/2000,LB,LUMBER CALL,O,0,1746.00
7/1/2000,E1,SWISS FRNC PUT,O,0,1669.00
7/1/2000,C1,CANADA DLR PUT,O,0,1463.00
7/1/2000,56,FRZ PK BLY PUT,O,0,1390.00
7/1/2000,E2,2YR MIDCRV PUT,O,0,1300.00
7/1/2000,RA,S AFR RAND FUT,F,0,1293.00
7/1/2000,C1,CANADA DLR CALL,O,0,1252.00
7/1/2000,YP,SP EFLEX CALL,O,0,1246.00
7/1/2000,YP,SP EFLEX PUT,O,0,1246.00
7/1/2000,SU,S&P VALUE FUT,F,60,875.00
7/1/2000,DA,MILK CALL,O,0,850.00
7/1/2000,56,FRZ PK BLY CALL,O,0,806.00
7/1/2000,EY,EUROYEN PUT,O,0,718.00
7/1/2000,ES,EMINI S&P PUT,O,660,660.00
7/1/2000,ES,EMINI S&P CALL,O,656,656.00
7/1/2000,DB,BUTTER FUT,F,0,511.00
7/1/2000,DK,CLASS IV MILK,F,0,488.00
7/1/2000,XU,RL AFLEX CALL,O,0,442.00
7/1/2000,DA,MILK PUT,O,0,425.00
7/1/2000,T1,90D TBILL FUT,F,0,394.00
7/1/2000,XZ,MD AFLEX CALL,O,0,345.00
7/1/2000,AD,AUST DLR PUT,O,0,299.00
7/1/2000,LB,LUMBER PUT,O,0,299.00
7/1/2000,RL,RUSS 2000 PUT,O,0,232.00
7/1/2000,J7,EMINI J YEN FUT,F,214,214.00
7/1/2000,SG,S&P GROWTH FUT,F,0,214.00
7/1/2000,AD,AUST DLR CALL,O,0,213.00
7/1/2000,RL,RUSS 2000 CALL,O,0,210.00
7/1/2000,EY,EUROYEN CALL,O,0,209.00
7/1/2000,MP,MEX PESO PUT,O,0,205.00
7/1/2000,GI,GSCI PUT,O,0,196.00
7/1/2000,XN,NK AFLEX PUT,O,0,175.00
7/1/2000,YH,ND EFLEX CALL,O,0,150.00
7/1/2000,4J,WKJY-4J-P,O,0,145.00
7/1/2000,XU,RL AFLEX PUT,O,0,145.00
7/1/2000,2J,WKJY-2J-P,O,0,100.00
7/1/2000,4X,WKEC-4X-P,O,0,100.00
7/1/2000,3X,WKEC-3X-P,O,0,96.00
7/1/2000,XN,NK AFLEX CALL,O,0,68.00
7/1/2000,3J,WKJY-3J-C,O,0,55.00
7/1/2000,EL,EUROYEN LIB FUT,F,0,55.00
7/1/2000,GI,GSCI CALL,O,0,54.00
7/1/2000,2C,WKCD-2C-P,O,0,53.00
7/1/2000,MP,MEX PESO CALL,O,0,44.00
7/1/2000,NK,NIKKEI ($) PUT,O,0,42.00
7/1/2000,3X,WKEC-3X-C,O,0,41.00
7/1/2000,MD,S&P 400MID PUT,O,0,40.00
7/1/2000,3S,WKSF-3S-P,O,0,34.00
7/1/2000,NK,NIKKEI ($) CALL,O,0,33.00
7/1/2000,4B,WKBP-4B-C,O,0,28.00
7/1/2000,DB,BUTTER CALL,O,0,24.00
7/1/2000,MD,S&P 400MID CALL,O,0,23.00
7/1/2000,BR,BRAZIL RL FUT,F,0,21.00
7/1/2000,2J,WKJY-2J-C,O,0,20.00
7/1/2000,3C,WKCD-3C-P,O,0,20.00
7/1/2000,4C,WKCD-4C-P,O,0,20.00
7/1/2000,4X,WKEC-4X-C,O,0,19.00
7/1/2000,JQ,MILK MIDI PUT,O,0,19.00
7/1/2000,4S,WKSF-4S-C,O,0,16.00
7/1/2000,3J,WKJY-3J-P,O,0,10.00
7/1/2000,4J,WKJY-4J-C,O,0,10.00
7/1/2000,JQ,MILK MIDI CALL,O,0,9.00
7/1/2000,4B,WKBP-4B-P,O,0,8.00
7/1/2000,2X,WKEC-2X-C,O,0,5.00
8/1/2000,ED,EURO DLR FUT,F,"134,520",7009602.00
8/1/2000,ES,EMINI S&P FUT,F,"1,436,310",1438965.00
8/1/2000,SP,S&P 500 FUT,F,"33,739",1358481.00
8/1/2000,NQ,EMINI NASD FUT,F,"883,176",883176.00
8/1/2000,ED,EURO DLR PUT,O,"2,150",814460.00
8/1/2000,ED,EURO DLR CALL,O,250,554942.00
8/1/2000,ND,NASDAQ 100 FUT,F,"10,060",310549.00
8/1/2000,E0,1YR MIDCRV CALL,O,0,306265.00
8/1/2000,EC,EURO FX FUT,F,"37,456",303320.00
8/1/2000,48,LV CATTLE FUT,F,0,293450.00
8/1/2000,J1,JAPAN YEN FUT,F,"32,440",285889.00
8/1/2000,E1,SWISS FRNC FUT,F,"12,119",212189.00
8/1/2000,E0,1YR MIDCRV PUT,O,"1,200",209749.00
8/1/2000,C1,CANADA DLR FUT,F,"7,525",188459.00
8/1/2000,BP,BRIT PND FUT,F,"16,832",155884.00
8/1/2000,SP,S&P 500 CALL,O,0,146981.00
8/1/2000,LN,LEAN HOGS FUT,F,0,145849.00
8/1/2000,SP,S&P 500 PUT,O,7,126654.00
8/1/2000,EM,1-MTH EURODLR F,F,"1,153",88947.00
8/1/2000,EY,EUROYEN FUT,F,0,81365.00
8/1/2000,GI,GSCI FUT,F,0,78460.00
8/1/2000,MP,MEX PESO FUT,F,1,65282.00
8/1/2000,62,FDR CATTLE FUT,F,0,57061.00
8/1/2000,AD,AUST DLR FUT,F,"4,290",53994.00
8/1/2000,ND,NASDAQ 100 CALL,O,0,39370.00
8/1/2000,48,LV CATTLE CALL,O,0,28714.00
8/1/2000,RL,RUSS 2000 FUT,F,26,28023.00
8/1/2000,J1,JAPAN YEN CALL,O,0,27810.00
8/1/2000,48,LV CATTLE PUT,O,0,26948.00
8/1/2000,E2,2YR MIDCRV CALL,O,0,22150.00
8/1/2000,NK,NIKKEI ($) FUT,F,0,21785.00
8/1/2000,56,FRZ PK BLY FUT,F,0,17875.00
8/1/2000,LB,LUMBER FUT,F,0,16563.00
8/1/2000,E2,2YR MIDCRV PUT,O,0,15600.00
8/1/2000,J1,JAPAN YEN PUT,O,0,14968.00
8/1/2000,ND,NASDAQ 100 PUT,O,0,14668.00
8/1/2000,XP,SP AFLEX PUT,O,0,12557.00
8/1/2000,MD,S&P 400MID FUT,F,14,12515.00
8/1/2000,EC,EURO FX PUT,O,0,12027.00
8/1/2000,EC,EURO FX CALL,O,0,11699.00
8/1/2000,BP,BRIT PND PUT,O,0,11204.00
8/1/2000,BP,BRIT PND CALL,O,0,10407.00
8/1/2000,LN,LEAN HOGS PUT,O,0,8068.00
8/1/2000,62,FDR CATTLE PUT,O,0,8060.00
8/1/2000,LN,LEAN HOGS CALL,O,0,7532.00
8/1/2000,E1,SWISS FRNC CALL,O,0,6639.00
8/1/2000,E7,EMINI EURFX FUT,F,"5,599",5599.00
8/1/2000,E1,SWISS FRNC PUT,O,0,4535.00
8/1/2000,62,FDR CATTLE CALL,O,0,4087.00
8/1/2000,DA,MILK FUT,F,0,3936.00
8/1/2000,C1,CANADA DLR CALL,O,0,3363.00
8/1/2000,XP,SP AFLEX CALL,O,0,3355.00
8/1/2000,NE,NEW ZEALND FUT,F,0,2484.00
8/1/2000,LB,LUMBER CALL,O,0,1892.00
8/1/2000,T1,90D TBILL FUT,F,0,1721.00
8/1/2000,RA,S AFR RAND FUT,F,0,1692.00
8/1/2000,DK,CLASS IV MILK,F,0,1262.00
8/1/2000,SU,S&P VALUE FUT,F,0,1243.00
8/1/2000,C1,CANADA DLR PUT,O,0,1175.00
8/1/2000,ES,EMINI S&P PUT,O,949,949.00
8/1/2000,YP,SP EFLEX CALL,O,0,720.00
8/1/2000,YP,SP EFLEX PUT,O,0,720.00
8/1/2000,EY,EUROYEN PUT,O,0,651.00
8/1/2000,DA,MILK CALL,O,0,642.00
8/1/2000,DB,BUTTER FUT,F,0,478.00
8/1/2000,LB,LUMBER PUT,O,0,474.00
8/1/2000,ES,EMINI S&P CALL,O,423,423.00
8/1/2000,XU,RL AFLEX CALL,O,0,375.00
8/1/2000,56,FRZ PK BLY PUT,O,0,371.00
8/1/2000,DA,MILK PUT,O,0,337.00
8/1/2000,RL,RUSS 2000 CALL,O,0,248.00
8/1/2000,4B,WKBP-4B-C,O,0,230.00
8/1/2000,AD,AUST DLR CALL,O,0,183.00
8/1/2000,EL,EUROYEN LIB FUT,F,0,177.00
8/1/2000,RL,RUSS 2000 PUT,O,0,174.00
8/1/2000,SG,S&P GROWTH FUT,F,0,173.00
8/1/2000,4J,WKJY-4J-C,O,0,162.00
8/1/2000,4X,WKEC-4X-C,O,0,150.00
8/1/2000,XN,NK AFLEX PUT,O,0,150.00
8/1/2000,2J,WKJY-2J-P,O,0,144.00
8/1/2000,DK,CLASS IV CALL,O,0,141.00
8/1/2000,J7,EMINI J YEN FUT,F,141,141.00
8/1/2000,56,FRZ PK BLY CALL,O,0,126.00
8/1/2000,MP,MEX PESO PUT,O,0,123.00
8/1/2000,4J,WKJY-4J-P,O,0,122.00
8/1/2000,AD,AUST DLR PUT,O,0,104.00
8/1/2000,XU,RL AFLEX PUT,O,0,100.00
8/1/2000,YH,ND EFLEX CALL,O,0,100.00
8/1/2000,GI,GSCI PUT,O,0,92.00
